범죄대분류,범죄중분류,시도,세부지역,지역원본,발생건수
강력범죄,기타강간강제추행등,강원도,태백,강원 태백,0
강력범죄,방화,강원도,태백,강원 태백,1
절도범죄,절도범죄,강원도,태백,강원 태백,75
폭력범죄,상해,강원도,태백,강원 태백,59
폭력범죄,폭행,강원도,태백,강원 태백,100
폭력범죄,체포감금,강원도,태백,강원 태백,1
폭력범죄,협박,강원도,태백,강원 태백,23
폭력범죄,약취유인,강원도,태백,강원 태백,0
폭력범죄,폭력행위등,강원도,태백,강원 태백,8
폭력범죄,공갈,강원도,태백,강원 태백,3
폭력범죄,손괴,강원도,태백,강원 태백,50
지능범죄,직무유기,강원도,태백,강원 태백,0
지능범죄,직권남용,강원도,태백,강원 태백,0
지능범죄,증수뢰,강원도,태백,강원 태백,0
지능범죄,통화,강원도,태백,강원 태백,0
지능범죄,문서인장,강원도,태백,강원 태백,13
지능범죄,유가증권인지,강원도,태백,강원 태백,0
지능범죄,사기,강원도,태백,강원 태백,245
지능범죄,횡령,강원도,태백,강원 태백,20
지능범죄,배임,강원도,태백,강원 태백,3
풍속범죄,성풍속범죄,강원도,태백,강원 태백,8
풍속범죄,도박범죄,강원도,태백,강원 태백,3
특별경제범죄,특별경제범죄,강원도,태백,강원 태백,32
마약범죄,마약범죄,강원도,태백,강원 태백,7
보건범죄,보건범죄,강원도,태백,강원 태백,11
환경범죄,환경범죄,강원도,태백,강원 태백,1
교통범죄,교통범죄,강원도,태백,강원 태백,293
노동범죄,노동범죄,강원도,태백,강원 태백,0
안보범죄,안보범죄,강원도,태백,강원 태백,0
선거범죄,선거범죄,강원도,태백,강원 태백,1
병역범죄,병역범죄,강원도,태백,강원 태백,2
기타범죄,기타범죄,강원도,태백,강원 태백,180
강력범죄,살인기수,충북,제천,충북 제천,1
강력범죄,살인미수등,충북,제천,충북 제천,2
강력범죄,강도,충북,제천,충북 제천,3
강력범죄,강간,충북,제천,충북 제천,13
강력범죄,유사강간,충북,제천,충북 제천,3
강력범죄,강제추행,충북,제천,충북 제천,33
강력범죄,기타강간강제추행등,충북,제천,충북 제천,1
강력범죄,방화,충북,제천,충북 제천,4
절도범죄,절도범죄,충북,제천,충북 제천,373
폭력범죄,상해,충북,제천,충북 제천,127
폭력범죄,폭행,충북,제천,충북 제천,248
폭력범죄,체포감금,충북,제천,충북 제천,4
폭력범죄,협박,충북,제천,충북 제천,49
폭력범죄,약취유인,충북,제천,충북 제천,1
폭력범죄,폭력행위등,충북,제천,충북 제천,7
폭력범죄,공갈,충북,제천,충북 제천,10
폭력범죄,손괴,충북,제천,충북 제천,179
지능범죄,직무유기,충북,제천,충북 제천,0
지능범죄,직권남용,충북,제천,충북 제천,1
지능범죄,증수뢰,충북,제천,충북 제천,1
지능범죄,통화,충북,제천,충북 제천,1
지능범죄,문서인장,충북,제천,충북 제천,21
지능범죄,유가증권인지,충북,제천,충북 제천,0
지능범죄,사기,충북,제천,충북 제천,649
지능범죄,횡령,충북,제천,충북 제천,76
지능범죄,배임,충북,제천,충북 제천,11
풍속범죄,성풍속범죄,충북,제천,충북 제천,201
풍속범죄,도박범죄,충북,제천,충북 제천,16
특별경제범죄,특별경제범죄,충북,제천,충북 제천,79
마약범죄,마약범죄,충북,제천,충북 제천,22
보건범죄,보건범죄,충북,제천,충북 제천,14
환경범죄,환경범죄,충북,제천,충북 제천,0
교통범죄,교통범죄,충북,제천,충북 제천,1127
노동범죄,노동범죄,충북,제천,충북 제천,0
안보범죄,안보범죄,충북,제천,충북 제천,0
선거범죄,선거범죄,충북,제천,충북 제천,4
병역범죄,병역범죄,충북,제천,충북 제천,5
기타범죄,기타범죄,충북,제천,충북 제천,453
강력범죄,살인기수,충북,청주,충북 청주,1
강력범죄,살인미수등,충북,청주,충북 청주,3
강력범죄,강도,충북,청주,충북 청주,9
강력범죄,강간,충북,청주,충북 청주,98
강력범죄,유사강간,충북,청주,충북 청주,6
강력범죄,강제추행,충북,청주,충북 청주,246
강력범죄,기타강간강제추행등,충북,청주,충북 청주,5
강력범죄,방화,충북,청주,충북 청주,21
절도범죄,절도범죄,충북,청주,충북 청주,3211
폭력범죄,상해,충북,청주,충북 청주,591
폭력범죄,폭행,충북,청주,충북 청주,2257
폭력범죄,체포감금,충북,청주,충북 청주,27
폭력범죄,협박,충북,청주,충북 청주,345
폭력범죄,약취유인,충북,청주,충북 청주,5
폭력범죄,폭력행위등,충북,청주,충북 청주,115
폭력범죄,공갈,충북,청주,충북 청주,139
폭력범죄,손괴,충북,청주,충북 청주,1011
지능범죄,직무유기,충북,청주,충북 청주,6
지능범죄,직권남용,충북,청주,충북 청주,8
지능범죄,증수뢰,충북,청주,충북 청주,7
지능범죄,통화,충북,청주,충북 청주,13
지능범죄,문서인장,충북,청주,충북 청주,203
지능범죄,유가증권인지,충북,청주,충북 청주,0
지능범죄,사기,충북,청주,충북 청주,5446
지능범죄,횡령,충북,청주,충북 청주,695
지능범죄,배임,충북,청주,충북 청주,34
풍속범죄,성풍속범죄,충북,청주,충북 청주,204
풍속범죄,도박범죄,충북,청주,충북 청주,95
특별경제범죄,특별경제범죄,충북,청주,충북 청주,761
마약범죄,마약범죄,충북,청주,충북 청주,87
보건범죄,보건범죄,충북,청주,충북 청주,98
환경범죄,환경범죄,충북,청주,충북 청주,2
교통범죄,교통범죄,충북,청주,충북 청주,6849
노동범죄,노동범죄,충북,청주,충북 청주,7
안보범죄,안보범죄,충북,청주,충북 청주,0
선거범죄,선거범죄,충북,청주,충북 청주,8
병역범죄,병역범죄,충북,청주,충북 청주,58
기타범죄,기타범죄,충북,청주,충북 청주,2901
강력범죄,살인기수,충북,충주,충북 충주,2
강력범죄,살인미수등,충북,충주,충북 충주,2
강력범죄,강도,충북,충주,충북 충주,3
강력범죄,강간,충북,충주,충북 충주,24
강력범죄,유사강간,충북,충주,충북 충주,5
강력범죄,강제추행,충북,충주,충북 충주,49
강력범죄,기타강간강제추행등,충북,충주,충북 충주,2
강력범죄,방화,충북,충주,충북 충주,6
절도범죄,절도범죄,충북,충주,충북 충주,790
폭력범죄,상해,충북,충주,충북 충주,125
폭력범죄,폭행,충북,충주,충북 충주,361
폭력범죄,체포감금,충북,충주,충북 충주,2
폭력범죄,협박,충북,충주,충북 충주,73
폭력범죄,약취유인,충북,충주,충북 충주,2
폭력범죄,폭력행위등,충북,충주,충북 충주,17
폭력범죄,공갈,충북,충주,충북 충주,19
폭력범죄,손괴,충북,충주,충북 충주,272
지능범죄,직무유기,충북,충주,충북 충주,2
지능범죄,직권남용,충북,충주,충북 충주,3
지능범죄,증수뢰,충북,충주,충북 충주,2
지능범죄,통화,충북,충주,충북 충주,3
지능범죄,문서인장,충북,충주,충북 충주,39
지능범죄,유가증권인지,충북,충주,충북 충주,0
지능범죄,사기,충북,충주,충북 충주,1348
지능범죄,횡령,충북,충주,충북 충주,148
지능범죄,배임,충북,충주,충북 충주,14
풍속범죄,성풍속범죄,충북,충주,충북 충주,28
풍속범죄,도박범죄,충북,충주,충북 충주,28
특별경제범죄,특별경제범죄,충북,충주,충북 충주,144
마약범죄,마약범죄,충북,충주,충북 충주,77
보건범죄,보건범죄,충북,충주,충북 충주,37
환경범죄,환경범죄,충북,충주,충북 충주,9
교통범죄,교통범죄,충북,충주,충북 충주,1728
노동범죄,노동범죄,충북,충주,충북 충주,0
안보범죄,안보범죄,충북,충주,충북 충주,0
선거범죄,선거범죄,충북,충주,충북 충주,1
병역범죄,병역범죄,충북,충주,충북 충주,19
기타범죄,기타범죄,충북,충주,충북 충주,771
강력범죄,살인기수,충남,계룡,충남 계룡,1
강력범죄,살인미수등,충남,계룡,충남 계룡,0
강력범죄,강도,충남,계룡,충남 계룡,1
강력범죄,강간,충남,계룡,충남 계룡,1
강력범죄,유사강간,충남,계룡,충남 계룡,1
강력범죄,강제추행,충남,계룡,충남 계룡,4
강력범죄,기타강간강제추행등,충남,계룡,충남 계룡,2
강력범죄,방화,충남,계룡,충남 계룡,0
절도범죄,절도범죄,충남,계룡,충남 계룡,59
폭력범죄,상해,충남,계룡,충남 계룡,20
폭력범죄,폭행,충남,계룡,충남 계룡,23
폭력범죄,체포감금,충남,계룡,충남 계룡,0
폭력범죄,협박,충남,계룡,충남 계룡,6
폭력범죄,약취유인,충남,계룡,충남 계룡,0
폭력범죄,폭력행위등,충남,계룡,충남 계룡,0
폭력범죄,공갈,충남,계룡,충남 계룡,1
폭력범죄,손괴,충남,계룡,충남 계룡,29
지능범죄,직무유기,충남,계룡,충남 계룡,0
지능범죄,직권남용,충남,계룡,충남 계룡,0
지능범죄,증수뢰,충남,계룡,충남 계룡,1
지능범죄,통화,충남,계룡,충남 계룡,0
지능범죄,문서인장,충남,계룡,충남 계룡,6
지능범죄,유가증권인지,충남,계룡,충남 계룡,0
지능범죄,사기,충남,계룡,충남 계룡,135
지능범죄,횡령,충남,계룡,충남 계룡,15
지능범죄,배임,충남,계룡,충남 계룡,0
풍속범죄,성풍속범죄,충남,계룡,충남 계룡,4
풍속범죄,도박범죄,충남,계룡,충남 계룡,1
특별경제범죄,특별경제범죄,충남,계룡,충남 계룡,18
마약범죄,마약범죄,충남,계룡,충남 계룡,2
보건범죄,보건범죄,충남,계룡,충남 계룡,5
환경범죄,환경범죄,충남,계룡,충남 계룡,0
교통범죄,교통범죄,충남,계룡,충남 계룡,104
노동범죄,노동범죄,충남,계룡,충남 계룡,0
안보범죄,안보범죄,충남,계룡,충남 계룡,0
선거범죄,선거범죄,충남,계룡,충남 계룡,0
병역범죄,병역범죄,충남,계룡,충남 계룡,1
기타범죄,기타범죄,충남,계룡,충남 계룡,60
강력범죄,살인기수,충남,공주,충남 공주,0
강력범죄,살인미수등,충남,공주,충남 공주,1
강력범죄,강도,충남,공주,충남 공주,0
강력범죄,강간,충남,공주,충남 공주,21
강력범죄,유사강간,충남,공주,충남 공주,3
강력범죄,강제추행,충남,공주,충남 공주,24
강력범죄,기타강간강제추행등,충남,공주,충남 공주,1
강력범죄,방화,충남,공주,충남 공주,1
절도범죄,절도범죄,충남,공주,충남 공주,277
폭력범죄,상해,충남,공주,충남 공주,117
폭력범죄,폭행,충남,공주,충남 공주,156
폭력범죄,체포감금,충남,공주,충남 공주,2
폭력범죄,협박,충남,공주,충남 공주,52
폭력범죄,약취유인,충남,공주,충남 공주,1
폭력범죄,폭력행위등,충남,공주,충남 공주,23
폭력범죄,공갈,충남,공주,충남 공주,16
폭력범죄,손괴,충남,공주,충남 공주,99
지능범죄,직무유기,충남,공주,충남 공주,1
지능범죄,직권남용,충남,공주,충남 공주,0
지능범죄,증수뢰,충남,공주,충남 공주,0
지능범죄,통화,충남,공주,충남 공주,2
지능범죄,문서인장,충남,공주,충남 공주,24
지능범죄,유가증권인지,충남,공주,충남 공주,0
지능범죄,사기,충남,공주,충남 공주,524
지능범죄,횡령,충남,공주,충남 공주,75
지능범죄,배임,충남,공주,충남 공주,7
풍속범죄,성풍속범죄,충남,공주,충남 공주,17
풍속범죄,도박범죄,충남,공주,충남 공주,8
특별경제범죄,특별경제범죄,충남,공주,충남 공주,43
마약범죄,마약범죄,충남,공주,충남 공주,24
보건범죄,보건범죄,충남,공주,충남 공주,10
환경범죄,환경범죄,충남,공주,충남 공주,3
교통범죄,교통범죄,충남,공주,충남 공주,814
노동범죄,노동범죄,충남,공주,충남 공주,1
안보범죄,안보범죄,충남,공주,충남 공주,0
선거범죄,선거범죄,충남,공주,충남 공주,0
병역범죄,병역범죄,충남,공주,충남 공주,4
기타범죄,기타범죄,충남,공주,충남 공주,351
강력범죄,살인기수,충남,논산,충남 논산,1
강력범죄,살인미수등,충남,논산,충남 논산,3
강력범죄,강도,충남,논산,충남 논산,0
강력범죄,강간,충남,논산,충남 논산,10
강력범죄,유사강간,충남,논산,충남 논산,1
강력범죄,강제추행,충남,논산,충남 논산,19
강력범죄,기타강간강제추행등,충남,논산,충남 논산,1
강력범죄,방화,충남,논산,충남 논산,2
절도범죄,절도범죄,충남,논산,충남 논산,425
폭력범죄,상해,충남,논산,충남 논산,127
폭력범죄,폭행,충남,논산,충남 논산,187
폭력범죄,체포감금,충남,논산,충남 논산,0
폭력범죄,협박,충남,논산,충남 논산,43
폭력범죄,약취유인,충남,논산,충남 논산,1
폭력범죄,폭력행위등,충남,논산,충남 논산,15
폭력범죄,공갈,충남,논산,충남 논산,10
폭력범죄,손괴,충남,논산,충남 논산,149
지능범죄,직무유기,충남,논산,충남 논산,3
지능범죄,직권남용,충남,논산,충남 논산,0
지능범죄,증수뢰,충남,논산,충남 논산,2
지능범죄,통화,충남,논산,충남 논산,2
지능범죄,문서인장,충남,논산,충남 논산,45
지능범죄,유가증권인지,충남,논산,충남 논산,0
지능범죄,사기,충남,논산,충남 논산,947
지능범죄,횡령,충남,논산,충남 논산,72
지능범죄,배임,충남,논산,충남 논산,4
풍속범죄,성풍속범죄,충남,논산,충남 논산,16
풍속범죄,도박범죄,충남,논산,충남 논산,9
특별경제범죄,특별경제범죄,충남,논산,충남 논산,113
마약범죄,마약범죄,충남,논산,충남 논산,20
보건범죄,보건범죄,충남,논산,충남 논산,23
환경범죄,환경범죄,충남,논산,충남 논산,5
교통범죄,교통범죄,충남,논산,충남 논산,778
노동범죄,노동범죄,충남,논산,충남 논산,0
안보범죄,안보범죄,충남,논산,충남 논산,0
선거범죄,선거범죄,충남,논산,충남 논산,1
병역범죄,병역범죄,충남,논산,충남 논산,25
기타범죄,기타범죄,충남,논산,충남 논산,457
강력범죄,살인기수,충남,당진,충남 당진,0
강력범죄,살인미수등,충남,당진,충남 당진,3
강력범죄,강도,충남,당진,충남 당진,3
강력범죄,강간,충남,당진,충남 당진,18
강력범죄,유사강간,충남,당진,충남 당진,1
강력범죄,강제추행,충남,당진,충남 당진,38
강력범죄,기타강간강제추행등,충남,당진,충남 당진,0
강력범죄,방화,충남,당진,충남 당진,9
절도범죄,절도범죄,충남,당진,충남 당진,526
폭력범죄,상해,충남,당진,충남 당진,161
폭력범죄,폭행,충남,당진,충남 당진,311
폭력범죄,체포감금,충남,당진,충남 당진,3
폭력범죄,협박,충남,당진,충남 당진,59
폭력범죄,약취유인,충남,당진,충남 당진,0
폭력범죄,폭력행위등,충남,당진,충남 당진,24
폭력범죄,공갈,충남,당진,충남 당진,11
폭력범죄,손괴,충남,당진,충남 당진,196
지능범죄,직무유기,충남,당진,충남 당진,0
지능범죄,직권남용,충남,당진,충남 당진,0
지능범죄,증수뢰,충남,당진,충남 당진,0
지능범죄,통화,충남,당진,충남 당진,1
지능범죄,문서인장,충남,당진,충남 당진,39
지능범죄,유가증권인지,충남,당진,충남 당진,1
지능범죄,사기,충남,당진,충남 당진,776
지능범죄,횡령,충남,당진,충남 당진,138
지능범죄,배임,충남,당진,충남 당진,20
풍속범죄,성풍속범죄,충남,당진,충남 당진,21
풍속범죄,도박범죄,충남,당진,충남 당진,24
특별경제범죄,특별경제범죄,충남,당진,충남 당진,110
마약범죄,마약범죄,충남,당진,충남 당진,40
보건범죄,보건범죄,충남,당진,충남 당진,214
환경범죄,환경범죄,충남,당진,충남 당진,10
교통범죄,교통범죄,충남,당진,충남 당진,1477
노동범죄,노동범죄,충남,당진,충남 당진,1
안보범죄,안보범죄,충남,당진,충남 당진,0
선거범죄,선거범죄,충남,당진,충남 당진,1
병역범죄,병역범죄,충남,당진,충남 당진,22
기타범죄,기타범죄,충남,당진,충남 당진,637
강력범죄,살인기수,충남,보령,충남 보령,0
강력범죄,살인미수등,충남,보령,충남 보령,2
강력범죄,강도,충남,보령,충남 보령,2
강력범죄,강간,충남,보령,충남 보령,14
강력범죄,유사강간,충남,보령,충남 보령,3
강력범죄,강제추행,충남,보령,충남 보령,28
강력범죄,기타강간강제추행등,충남,보령,충남 보령,1
강력범죄,방화,충남,보령,충남 보령,1
절도범죄,절도범죄,충남,보령,충남 보령,325
폭력범죄,상해,충남,보령,충남 보령,102
폭력범죄,폭행,충남,보령,충남 보령,158
폭력범죄,체포감금,충남,보령,충남 보령,3
폭력범죄,협박,충남,보령,충남 보령,42
폭력범죄,약취유인,충남,보령,충남 보령,0
폭력범죄,폭력행위등,충남,보령,충남 보령,29
폭력범죄,공갈,충남,보령,충남 보령,8
폭력범죄,손괴,충남,보령,충남 보령,133
지능범죄,직무유기,충남,보령,충남 보령,0
지능범죄,직권남용,충남,보령,충남 보령,0
지능범죄,증수뢰,충남,보령,충남 보령,0
지능범죄,통화,충남,보령,충남 보령,0
지능범죄,문서인장,충남,보령,충남 보령,20
지능범죄,유가증권인지,충남,보령,충남 보령,0
지능범죄,사기,충남,보령,충남 보령,518
지능범죄,횡령,충남,보령,충남 보령,82
지능범죄,배임,충남,보령,충남 보령,4
풍속범죄,성풍속범죄,충남,보령,충남 보령,21
풍속범죄,도박범죄,충남,보령,충남 보령,12
특별경제범죄,특별경제범죄,충남,보령,충남 보령,89
마약범죄,마약범죄,충남,보령,충남 보령,26
보건범죄,보건범죄,충남,보령,충남 보령,49
환경범죄,환경범죄,충남,보령,충남 보령,5
교통범죄,교통범죄,충남,보령,충남 보령,913
노동범죄,노동범죄,충남,보령,충남 보령,1
안보범죄,안보범죄,충남,보령,충남 보령,0
선거범죄,선거범죄,충남,보령,충남 보령,2
병역범죄,병역범죄,충남,보령,충남 보령,10
기타범죄,기타범죄,충남,보령,충남 보령,421
강력범죄,살인기수,충남,서산,충남 서산,0
강력범죄,살인미수등,충남,서산,충남 서산,2
강력범죄,강도,충남,서산,충남 서산,1
강력범죄,강간,충남,서산,충남 서산,15
강력범죄,유사강간,충남,서산,충남 서산,4
강력범죄,강제추행,충남,서산,충남 서산,50
강력범죄,기타강간강제추행등,충남,서산,충남 서산,2
강력범죄,방화,충남,서산,충남 서산,3
절도범죄,절도범죄,충남,서산,충남 서산,590
폭력범죄,상해,충남,서산,충남 서산,157
폭력범죄,폭행,충남,서산,충남 서산,401
폭력범죄,체포감금,충남,서산,충남 서산,2
폭력범죄,협박,충남,서산,충남 서산,75
폭력범죄,약취유인,충남,서산,충남 서산,0
폭력범죄,폭력행위등,충남,서산,충남 서산,23
폭력범죄,공갈,충남,서산,충남 서산,20
폭력범죄,손괴,충남,서산,충남 서산,246
지능범죄,직무유기,충남,서산,충남 서산,1
지능범죄,직권남용,충남,서산,충남 서산,2
지능범죄,증수뢰,충남,서산,충남 서산,2
지능범죄,통화,충남,서산,충남 서산,0
지능범죄,문서인장,충남,서산,충남 서산,34
지능범죄,유가증권인지,충남,서산,충남 서산,1
지능범죄,사기,충남,서산,충남 서산,978
지능범죄,횡령,충남,서산,충남 서산,122
지능범죄,배임,충남,서산,충남 서산,13
풍속범죄,성풍속범죄,충남,서산,충남 서산,43
풍속범죄,도박범죄,충남,서산,충남 서산,15
특별경제범죄,특별경제범죄,충남,서산,충남 서산,139
마약범죄,마약범죄,충남,서산,충남 서산,29
보건범죄,보건범죄,충남,서산,충남 서산,319
환경범죄,환경범죄,충남,서산,충남 서산,37
교통범죄,교통범죄,충남,서산,충남 서산,1374
노동범죄,노동범죄,충남,서산,충남 서산,2
안보범죄,안보범죄,충남,서산,충남 서산,0
선거범죄,선거범죄,충남,서산,충남 서산,0
병역범죄,병역범죄,충남,서산,충남 서산,6
기타범죄,기타범죄,충남,서산,충남 서산,1407
강력범죄,살인기수,충남,아산,충남 아산,2
강력범죄,살인미수등,충남,아산,충남 아산,5
강력범죄,강도,충남,아산,충남 아산,15
강력범죄,강간,충남,아산,충남 아산,20
강력범죄,유사강간,충남,아산,충남 아산,4
강력범죄,강제추행,충남,아산,충남 아산,67
강력범죄,기타강간강제추행등,충남,아산,충남 아산,1
강력범죄,방화,충남,아산,충남 아산,4
절도범죄,절도범죄,충남,아산,충남 아산,1201
폭력범죄,상해,충남,아산,충남 아산,267
폭력범죄,폭행,충남,아산,충남 아산,878
폭력범죄,체포감금,충남,아산,충남 아산,11
폭력범죄,협박,충남,아산,충남 아산,169
폭력범죄,약취유인,충남,아산,충남 아산,3
폭력범죄,폭력행위등,충남,아산,충남 아산,77
폭력범죄,공갈,충남,아산,충남 아산,19
폭력범죄,손괴,충남,아산,충남 아산,445
지능범죄,직무유기,충남,아산,충남 아산,0
지능범죄,직권남용,충남,아산,충남 아산,0
지능범죄,증수뢰,충남,아산,충남 아산,1
지능범죄,통화,충남,아산,충남 아산,3
지능범죄,문서인장,충남,아산,충남 아산,63
지능범죄,유가증권인지,충남,아산,충남 아산,0
지능범죄,사기,충남,아산,충남 아산,1600
지능범죄,횡령,충남,아산,충남 아산,303
지능범죄,배임,충남,아산,충남 아산,17
풍속범죄,성풍속범죄,충남,아산,충남 아산,61
풍속범죄,도박범죄,충남,아산,충남 아산,40
특별경제범죄,특별경제범죄,충남,아산,충남 아산,255
마약범죄,마약범죄,충남,아산,충남 아산,58
보건범죄,보건범죄,충남,아산,충남 아산,70
환경범죄,환경범죄,충남,아산,충남 아산,5
교통범죄,교통범죄,충남,아산,충남 아산,2411
노동범죄,노동범죄,충남,아산,충남 아산,2
안보범죄,안보범죄,충남,아산,충남 아산,0
선거범죄,선거범죄,충남,아산,충남 아산,1
병역범죄,병역범죄,충남,아산,충남 아산,26
기타범죄,기타범죄,충남,아산,충남 아산,1018
강력범죄,살인기수,충남,천안,충남 천안,2
강력범죄,살인미수등,충남,천안,충남 천안,6
강력범죄,강도,충남,천안,충남 천안,14
강력범죄,강간,충남,천안,충남 천안,86
강력범죄,유사강간,충남,천안,충남 천안,7
강력범죄,강제추행,충남,천안,충남 천안,203
강력범죄,기타강간강제추행등,충남,천안,충남 천안,2
강력범죄,방화,충남,천안,충남 천안,22
절도범죄,절도범죄,충남,천안,충남 천안,2865
폭력범죄,상해,충남,천안,충남 천안,381
폭력범죄,폭행,충남,천안,충남 천안,1298
폭력범죄,체포감금,충남,천안,충남 천안,32
폭력범죄,협박,충남,천안,충남 천안,268
폭력범죄,약취유인,충남,천안,충남 천안,2
폭력범죄,폭력행위등,충남,천안,충남 천안,100
폭력범죄,공갈,충남,천안,충남 천안,73
폭력범죄,손괴,충남,천안,충남 천안,871
지능범죄,직무유기,충남,천안,충남 천안,6
지능범죄,직권남용,충남,천안,충남 천안,5
지능범죄,증수뢰,충남,천안,충남 천안,8
지능범죄,통화,충남,천안,충남 천안,17
지능범죄,문서인장,충남,천안,충남 천안,148
지능범죄,유가증권인지,충남,천안,충남 천안,1
지능범죄,사기,충남,천안,충남 천안,4977
지능범죄,횡령,충남,천안,충남 천안,767
지능범죄,배임,충남,천안,충남 천안,63
풍속범죄,성풍속범죄,충남,천안,충남 천안,198
풍속범죄,도박범죄,충남,천안,충남 천안,58
특별경제범죄,특별경제범죄,충남,천안,충남 천안,601
마약범죄,마약범죄,충남,천안,충남 천안,92
보건범죄,보건범죄,충남,천안,충남 천안,169
환경범죄,환경범죄,충남,천안,충남 천안,55
교통범죄,교통범죄,충남,천안,충남 천안,5294
노동범죄,노동범죄,충남,천안,충남 천안,5
안보범죄,안보범죄,충남,천안,충남 천안,1
선거범죄,선거범죄,충남,천안,충남 천안,6
병역범죄,병역범죄,충남,천안,충남 천안,88
기타범죄,기타범죄,충남,천안,충남 천안,2553
강력범죄,살인기수,전북,군산,전북 군산,2
강력범죄,살인미수등,전북,군산,전북 군산,1
강력범죄,강도,전북,군산,전북 군산,2
강력범죄,강간,전북,군산,전북 군산,21
강력범죄,유사강간,전북,군산,전북 군산,11
강력범죄,강제추행,전북,군산,전북 군산,71
강력범죄,기타강간강제추행등,전북,군산,전북 군산,1
강력범죄,방화,전북,군산,전북 군산,11
절도범죄,절도범죄,전북,군산,전북 군산,1019
폭력범죄,상해,전북,군산,전북 군산,219
폭력범죄,폭행,전북,군산,전북 군산,801
폭력범죄,체포감금,전북,군산,전북 군산,11
폭력범죄,협박,전북,군산,전북 군산,91
폭력범죄,약취유인,전북,군산,전북 군산,1
폭력범죄,폭력행위등,전북,군산,전북 군산,82
폭력범죄,공갈,전북,군산,전북 군산,36
폭력범죄,손괴,전북,군산,전북 군산,290
지능범죄,직무유기,전북,군산,전북 군산,3
지능범죄,직권남용,전북,군산,전북 군산,4
지능범죄,증수뢰,전북,군산,전북 군산,1
지능범죄,통화,전북,군산,전북 군산,2
지능범죄,문서인장,전북,군산,전북 군산,99
지능범죄,유가증권인지,전북,군산,전북 군산,1
지능범죄,사기,전북,군산,전북 군산,1990
지능범죄,횡령,전북,군산,전북 군산,187
지능범죄,배임,전북,군산,전북 군산,19
풍속범죄,성풍속범죄,전북,군산,전북 군산,72
풍속범죄,도박범죄,전북,군산,전북 군산,40
특별경제범죄,특별경제범죄,전북,군산,전북 군산,178
마약범죄,마약범죄,전북,군산,전북 군산,11
보건범죄,보건범죄,전북,군산,전북 군산,41
환경범죄,환경범죄,전북,군산,전북 군산,17
교통범죄,교통범죄,전북,군산,전북 군산,1826
노동범죄,노동범죄,전북,군산,전북 군산,2
안보범죄,안보범죄,전북,군산,전북 군산,0
선거범죄,선거범죄,전북,군산,전북 군산,3
병역범죄,병역범죄,전북,군산,전북 군산,17
기타범죄,기타범죄,전북,군산,전북 군산,3750
강력범죄,살인기수,전북,김제,전북 김제,1
강력범죄,살인미수등,전북,김제,전북 김제,3
강력범죄,강도,전북,김제,전북 김제,0
강력범죄,강간,전북,김제,전북 김제,8
강력범죄,유사강간,전북,김제,전북 김제,1
강력범죄,강제추행,전북,김제,전북 김제,18
강력범죄,기타강간강제추행등,전북,김제,전북 김제,0
강력범죄,방화,전북,김제,전북 김제,3
절도범죄,절도범죄,전북,김제,전북 김제,216
폭력범죄,상해,전북,김제,전북 김제,72
폭력범죄,폭행,전북,김제,전북 김제,229
폭력범죄,체포감금,전북,김제,전북 김제,2
폭력범죄,협박,전북,김제,전북 김제,33
폭력범죄,약취유인,전북,김제,전북 김제,0
폭력범죄,폭력행위등,전북,김제,전북 김제,10
폭력범죄,공갈,전북,김제,전북 김제,8
폭력범죄,손괴,전북,김제,전북 김제,72
지능범죄,직무유기,전북,김제,전북 김제,2
지능범죄,직권남용,전북,김제,전북 김제,0
지능범죄,증수뢰,전북,김제,전북 김제,2
지능범죄,통화,전북,김제,전북 김제,0
지능범죄,문서인장,전북,김제,전북 김제,26
지능범죄,유가증권인지,전북,김제,전북 김제,0
지능범죄,사기,전북,김제,전북 김제,331
지능범죄,횡령,전북,김제,전북 김제,31
지능범죄,배임,전북,김제,전북 김제,7
풍속범죄,성풍속범죄,전북,김제,전북 김제,12
풍속범죄,도박범죄,전북,김제,전북 김제,18
특별경제범죄,특별경제범죄,전북,김제,전북 김제,47
마약범죄,마약범죄,전북,김제,전북 김제,3
보건범죄,보건범죄,전북,김제,전북 김제,6
환경범죄,환경범죄,전북,김제,전북 김제,1
교통범죄,교통범죄,전북,김제,전북 김제,591
노동범죄,노동범죄,전북,김제,전북 김제,0
안보범죄,안보범죄,전북,김제,전북 김제,0
선거범죄,선거범죄,전북,김제,전북 김제,1
병역범죄,병역범죄,전북,김제,전북 김제,3
기타범죄,기타범죄,전북,김제,전북 김제,257
강력범죄,살인기수,전북,남원,전북 남원,1
강력범죄,살인미수등,전북,남원,전북 남원,2
강력범죄,강도,전북,남원,전북 남원,4
강력범죄,강간,전북,남원,전북 남원,9
강력범죄,유사강간,전북,남원,전북 남원,0
강력범죄,강제추행,전북,남원,전북 남원,14
강력범죄,기타강간강제추행등,전북,남원,전북 남원,0
강력범죄,방화,전북,남원,전북 남원,1
절도범죄,절도범죄,전북,남원,전북 남원,207
폭력범죄,상해,전북,남원,전북 남원,57
폭력범죄,폭행,전북,남원,전북 남원,166
폭력범죄,체포감금,전북,남원,전북 남원,2
폭력범죄,협박,전북,남원,전북 남원,29
폭력범죄,약취유인,전북,남원,전북 남원,0
폭력범죄,폭력행위등,전북,남원,전북 남원,17
